build,tier,query,ops,rep,ms
stock,D,ref_minmax_money,1,6,347.451
stock,D,win_moving_sum,1,6,3174.373
stock,D,win_moving_avg,1,6,3656.573
stock,D,ref_win_money,1,6,2160.608
stock,D,percentile,1,6,1412.37
stock,D,variance,1,6,501.612
stock,D,merge_join,1,6,13272.839
dec128,A,add,0,6,286.763
dec128,A,add,1,6,396.83
dec128,A,add,2,6,444.218
dec128,A,add,4,6,539.486
dec128,A,add,8,6,736.465
dec128,A,sub,0,6,284.305
dec128,A,sub,1,6,409.201
dec128,A,sub,2,6,458.206
dec128,A,sub,4,6,555.068
dec128,A,sub,8,6,745.888
dec128,A,mul,0,6,284.449
dec128,A,mul,1,6,406.544
dec128,A,mul,2,6,454.094
dec128,A,mul,4,6,553.617
dec128,A,div,0,6,283.622
dec128,A,div,1,6,553.778
dec128,A,div,2,6,762.303
dec128,A,div,4,6,1218.942
dec128,A,cmp,0,6,284.714
dec128,A,cmp,1,6,362.867
dec128,A,cmp,2,6,395.693
dec128,A,cmp,4,6,480.425
dec128,B,scan_count,1,6,284.973
dec128,B,sum,1,6,311.321
dec128,B,avg,1,6,311.228
dec128,B,sum_8add,1,6,767.181
dec128,B,sum_expr_mixed,1,6,537.679
dec128,B,sum_mul,1,6,440.347
dec128,B,sum_div,1,6,591.17
dec128,B,stddev,1,6,543.92
dec128,B,order_by_limit,1,6,0.122
dec128,B,where_gt,1,6,362.494
dec128,B,text_out,1,6,556.941
dec128,B,hash_agg,1,6,646.61
dec128,B,hash_join,1,6,930.211
dec128,B,index_scan,1,6,99.436
dec128,B,cast_int,1,6,555.499
dec128,B,cast_float8,1,6,926.528
dec128,B,sum_d,1,6,323.06
dec128,B,sum_mul_d,1,6,467.259
dec128,B,ref_money_sum,1,6,313.01
dec128,B,ref_money_8add,1,6,442.106
dec128,B,ref_money_mul2,1,6,325.325
dec128,B,ref_bigint_sum,1,6,330.954
dec128,B,ref_bigint_8add,1,6,454.245
dec128,B,ref_bigint_mul,1,6,345.64
dec128,B,ref_float8_sum,1,6,927.082
dec128,B,num_mul2,1,6,429.541
dec128,D,sort_mem,1,6,1455.672
dec128,D,sort_spill,1,6,1452.853
dec128,D,sort_desc,1,6,1430.371
dec128,D,sort_d_scale15,1,6,1337.461
dec128,D,ref_sort_money,1,6,1079.599
dec128,D,ref_sort_bigint,1,6,823.411
dec128,D,distinct_sort,1,6,1492.514
dec128,D,distinct_hash,1,6,644.741
dec128,D,groupagg_sort,1,6,1532.963
dec128,D,hashagg_highcard,1,6,2323.456
dec128,D,hashagg_spill,1,6,2068.992
dec128,D,minmax,1,6,0.113
dec128,D,ref_minmax_money,1,6,339.836
dec128,D,win_moving_sum,1,6,2679.837
dec128,D,win_moving_avg,1,6,3006.839
dec128,D,ref_win_money,1,6,2098.437
dec128,D,percentile,1,6,1480.041
dec128,D,variance,1,6,546.202
dec128,D,merge_join,1,6,9548.992
